"Year","DestinationID","FIPS","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99"
2023,1,1001,784.7945,823.868,823.868,823.868,823.868,804.34456,804.34456,804.34456,804.34456,804.34456,774.9973,774.9973,774.9973,774.9973,774.9973,853.3811,853.3811,853.3811,853.3811,853.3811,725.04736,725.04736,725.04736,725.04736,725.04736,799.87584,799.87584,799.87584,799.87584,799.87584,895.89442,895.89442,895.89442,895.89442,895.89442,757.85546,757.85546,757.85546,757.85546,757.85546,754.04606,754.04606,754.04606,754.04606,754.04606,765.51778,765.51778,765.51778,765.51778,765.51778,856.43862,856.43862,856.43862,856.43862,856.43862,807.2239,807.2239,807.2239,807.2239,807.2239,837.09038,837.09038,837.09038,837.09038,837.09038,697.1023,697.1023,697.1023,697.1023,697.1023,548.03034,548.03034,548.03034,548.03034,548.03034,433.55944,433.55944,433.55944,433.55944,433.55944,282.73588,282.73588,282.73588,282.73588,282.73588,51.40148,51.40148,51.40148,51.40148,51.40148,51.40148,51.40148,51.40148,51.40148,51.40148,51.40148,51.40148,51.40148,51.40148,51.40148
2023,2,1003,2858.6549,2947.797775,2947.797775,2947.797775,2947.797775,2880.27372,2880.27372,2880.27372,2880.27372,2880.27372,2574.49396,2574.49396,2574.49396,2574.49396,2574.49396,2703.01986,2703.01986,2703.01986,2703.01986,2703.01986,2383.62766,2383.62766,2383.62766,2383.62766,2383.62766,2770.71564,2770.71564,2770.71564,2770.71564,2770.71564,2993.52776,2993.52776,2993.52776,2993.52776,2993.52776,2665.91772,2665.91772,2665.91772,2665.91772,2665.91772,2746.65758,2746.65758,2746.65758,2746.65758,2746.65758,2709.75902,2709.75902,2709.75902,2709.75902,2709.75902,3076.89082,3076.89082,3076.89082,3076.89082,3076.89082,3097.90518,3097.90518,3097.90518,3097.90518,3097.90518,3470.00874,3470.00874,3470.00874,3470.00874,3470.00874,3393.49604,3393.49604,3393.49604,3393.49604,3393.49604,2887.59694,2887.59694,2887.59694,2887.59694,2887.59694,2357.43444,2357.43444,2357.43444,2357.43444,2357.43444,1486.99438,1486.99438,1486.99438,1486.99438,1486.99438,366.0312267,366.0312267,366.0312267,366.0312267,366.0312267,366.0312267,366.0312267,366.0312267,366.0312267,366.0312267,366.0312267,366.0312267,366.0312267,366.0312267,366.0312267
2023,3,1005,280.4833,273.3083,273.3083,273.3083,273.3083,282.68136,282.68136,282.68136,282.68136,282.68136,308.76714,308.76714,308.76714,308.76714,308.76714,312.65788,312.65788,312.65788,312.65788,312.65788,264.6224,264.6224,264.6224,264.6224,264.6224,268.61462,268.61462,268.61462,268.61462,268.61462,399.59364,399.59364,399.59364,399.59364,399.59364,400.32012,400.32012,400.32012,400.32012,400.32012,384.4743,384.4743,384.4743,384.4743,384.4743,346.39564,346.39564,346.39564,346.39564,346.39564,392.17908,392.17908,392.17908,392.17908,392.17908,372.96342,372.96342,372.96342,372.96342,372.96342,386.2601,386.2601,386.2601,386.2601,386.2601,329.80238,329.80238,329.80238,329.80238,329.80238,303.38208,303.38208,303.38208,303.38208,303.38208,224.31176,224.31176,224.31176,224.31176,224.31176,150.36538,150.36538,150.36538,150.36538,150.36538,33.95232,33.95232,33.95232,33.95232,33.95232,33.95232,33.95232,33.95232,33.95232,33.95232,33.95232,33.95232,33.95232,33.95232,33.95232
2023,4,1007,255.4945,247.441325,247.441325,247.441325,247.441325,249.84548,249.84548,249.84548,249.84548,249.84548,240.04348,240.04348,240.04348,240.04348,240.04348,257.09428,257.09428,257.09428,257.09428,257.09428,246.93176,246.93176,246.93176,246.93176,246.93176,291.57954,291.57954,291.57954,291.57954,291.57954,346.13064,346.13064,346.13064,346.13064,346.13064,334.90628,334.90628,334.90628,334.90628,334.90628,332.35826,332.35826,332.35826,332.35826,332.35826,322.64028,322.64028,322.64028,322.64028,322.64028,341.18702,341.18702,341.18702,341.18702,341.18702,350.12596,350.12596,350.12596,350.12596,350.12596,337.7614,337.7614,337.7614,337.7614,337.7614,279.74418,279.74418,279.74418,279.74418,279.74418,216.851,216.851,216.851,216.851,216.851,180.41234,180.41234,180.41234,180.41234,180.41234,117.48868,117.48868,117.48868,117.48868,117.48868,21.46574,21.46574,21.46574,21.46574,21.46574,21.46574,21.46574,21.46574,21.46574,21.46574,21.46574,21.46574,21.46574,21.46574,21.46574
2023,5,1009,835.405,811.77005,811.77005,811.77005,811.77005,795.62798,795.62798,795.62798,795.62798,795.62798,775.1357,775.1357,775.1357,775.1357,775.1357,785.87668,785.87668,785.87668,785.87668,785.87668,725.70646,725.70646,725.70646,725.70646,725.70646,814.70214,814.70214,814.70214,814.70214,814.70214,825.04316,825.04316,825.04316,825.04316,825.04316,736.07892,736.07892,736.07892,736.07892,736.07892,744.76666,744.76666,744.76666,744.76666,744.76666,755.2788,755.2788,755.2788,755.2788,755.2788,831.28196,831.28196,831.28196,831.28196,831.28196,819.29422,819.29422,819.29422,819.29422,819.29422,845.5877,845.5877,845.5877,845.5877,845.5877,788.4104,788.4104,788.4104,788.4104,788.4104,690.24778,690.24778,690.24778,690.24778,690.24778,522.3866,522.3866,522.3866,522.3866,522.3866,324.50454,324.50454,324.50454,324.50454,324.50454,69.79687333,69.79687333,69.79687333,69.79687333,69.79687333,69.79687333,69.79687333,69.79687333,69.79687333,69.79687333,69.79687333,69.79687333,69.79687333,69.79687333,69.79687333
2023,6,1011,121.617,128.943725,128.943725,128.943725,128.943725,135.91516,135.91516,135.91516,135.91516,135.91516,135.7047,135.7047,135.7047,135.7047,135.7047,130.47192,130.47192,130.47192,130.47192,130.47192,90.60466,90.60466,90.60466,90.60466,90.60466,116.63888,116.63888,116.63888,116.63888,116.63888,149.35522,149.35522,149.35522,149.35522,149.35522,156.67192,156.67192,156.67192,156.67192,156.67192,137.37882,137.37882,137.37882,137.37882,137.37882,128.96942,128.96942,128.96942,128.96942,128.96942,132.324,132.324,132.324,132.324,132.324,126.69874,126.69874,126.69874,126.69874,126.69874,141.57744,141.57744,141.57744,141.57744,141.57744,135.47314,135.47314,135.47314,135.47314,135.47314,105.38166,105.38166,105.38166,105.38166,105.38166,80.76798,80.76798,80.76798,80.76798,80.76798,48.70402,48.70402,48.70402,48.70402,48.70402,12.06445333,12.06445333,12.06445333,12.06445333,12.06445333,12.06445333,12.06445333,12.06445333,12.06445333,12.06445333,12.06445333,12.06445333,12.06445333,12.06445333,12.06445333
2023,7,1013,241.1118,254.55355,254.55355,254.55355,254.55355,264.77126,264.77126,264.77126,264.77126,264.77126,244.41872,244.41872,244.41872,244.41872,244.41872,254.02884,254.02884,254.02884,254.02884,254.02884,190.81998,190.81998,190.81998,190.81998,190.81998,200.30008,200.30008,200.30008,200.30008,200.30008,253.32336,253.32336,253.32336,253.32336,253.32336,235.20758,235.20758,235.20758,235.20758,235.20758,255.13952,255.13952,255.13952,255.13952,255.13952,235.5277,235.5277,235.5277,235.5277,235.5277,231.3512,231.3512,231.3512,231.3512,231.3512,219.11656,219.11656,219.11656,219.11656,219.11656,277.19426,277.19426,277.19426,277.19426,277.19426,272.34462,272.34462,272.34462,272.34462,272.34462,240.9918,240.9918,240.9918,240.9918,240.9918,177.0957,177.0957,177.0957,177.0957,177.0957,105.5756,105.5756,105.5756,105.5756,105.5756,36.06946,36.06946,36.06946,36.06946,36.06946,36.06946,36.06946,36.06946,36.06946,36.06946,36.06946,36.06946,36.06946,36.06946,36.06946
2023,8,1015,1492.5874,1512.32195,1512.32195,1512.32195,1512.32195,1470.36256,1470.36256,1470.36256,1470.36256,1470.36256,1381.77356,1381.77356,1381.77356,1381.77356,1381.77356,1546.53956,1546.53956,1546.53956,1546.53956,1546.53956,1551.33782,1551.33782,1551.33782,1551.33782,1551.33782,1332.63876,1332.63876,1332.63876,1332.63876,1332.63876,1581.29464,1581.29464,1581.29464,1581.29464,1581.29464,1521.29846,1521.29846,1521.29846,1521.29846,1521.29846,1464.29414,1464.29414,1464.29414,1464.29414,1464.29414,1397.8787,1397.8787,1397.8787,1397.8787,1397.8787,1438.87908,1438.87908,1438.87908,1438.87908,1438.87908,1436.51764,1436.51764,1436.51764,1436.51764,1436.51764,1552.03454,1552.03454,1552.03454,1552.03454,1552.03454,1507.34146,1507.34146,1507.34146,1507.34146,1507.34146,1236.09894,1236.09894,1236.09894,1236.09894,1236.09894,880.6668,880.6668,880.6668,880.6668,880.6668,535.76498,535.76498,535.76498,535.76498,535.76498,139.5140067,139.5140067,139.5140067,139.5140067,139.5140067,139.5140067,139.5140067,139.5140067,139.5140067,139.5140067,139.5140067,139.5140067,139.5140067,139.5140067,139.5140067
2023,9,1017,360.3157,386.164325,386.164325,386.164325,386.164325,407.5195,407.5195,407.5195,407.5195,407.5195,408.79858,408.79858,408.79858,408.79858,408.79858,356.53906,356.53906,356.53906,356.53906,356.53906,305.07586,305.07586,305.07586,305.07586,305.07586,321.0626,321.0626,321.0626,321.0626,321.0626,446.91866,446.91866,446.91866,446.91866,446.91866,390.05448,390.05448,390.05448,390.05448,390.05448,391.32752,391.32752,391.32752,391.32752,391.32752,387.90424,387.90424,387.90424,387.90424,387.90424,455.5242,455.5242,455.5242,455.5242,455.5242,468.7653,468.7653,468.7653,468.7653,468.7653,517.55342,517.55342,517.55342,517.55342,517.55342,479.71844,479.71844,479.71844,479.71844,479.71844,394.52752,394.52752,394.52752,394.52752,394.52752,299.97602,299.97602,299.97602,299.97602,299.97602,191.48896,191.48896,191.48896,191.48896,191.48896,53.36741333,53.36741333,53.36741333,53.36741333,53.36741333,53.36741333,53.36741333,53.36741333,53.36741333,53.36741333,53.36741333,53.36741333,53.36741333,53.36741333,53.36741333
2023,10,1019,295.4206,290.8295,290.8295,290.8295,290.8295,295.87026,295.87026,295.87026,295.87026,295.87026,282.77684,282.77684,282.77684,282.77684,282.77684,300.9931,300.9931,300.9931,300.9931,300.9931,307.57162,307.57162,307.57162,307.57162,307.57162,307.58512,307.58512,307.58512,307.58512,307.58512,345.19318,345.19318,345.19318,345.19318,345.19318,263.25366,263.25366,263.25366,263.25366,263.25366,292.5146,292.5146,292.5146,292.5146,292.5146,322.41718,322.41718,322.41718,322.41718,322.41718,385.68016,385.68016,385.68016,385.68016,385.68016,432.76818,432.76818,432.76818,432.76818,432.76818,438.8439,438.8439,438.8439,438.8439,438.8439,448.22146,448.22146,448.22146,448.22146,448.22146,384.70122,384.70122,384.70122,384.70122,384.70122,302.58962,302.58962,302.58962,302.58962,302.58962,199.17038,199.17038,199.17038,199.17038,199.17038,33.18549333,33.18549333,33.18549333,33.18549333,33.18549333,33.18549333,33.18549333,33.18549333,33.18549333,33.18549333,33.18549333,33.18549333,33.18549333,33.18549333,33.18549333
