Year,DestinationID,FIPS,Age0,Age1,Age2,Age3,Age4,Age5,Age6,Age7,Age8,Age9,Age10,Age11,Age12,Age13,Age14,Age15,Age16,Age17,Age18,Age19,Age20,Age21,Age22,Age23,Age24,Age25,Age26,Age27,Age28,Age29,Age30,Age31,Age32,Age33,Age34,Age35,Age36,Age37,Age38,Age39,Age40,Age41,Age42,Age43,Age44,Age45,Age46,Age47,Age48,Age49,Age50,Age51,Age52,Age53,Age54,Age55,Age56,Age57,Age58,Age59,Age60,Age61,Age62,Age63,Age64,Age65,Age66,Age67,Age68,Age69,Age70,Age71,Age72,Age73,Age74,Age75,Age76,Age77,Age78,Age79,Age80,Age81,Age82,Age83,Age84,Age85,Age86,Age87,Age88,Age89,Age90,Age91,Age92,Age93,Age94,Age95,Age96,Age97,Age98,Age99
2035,2401,47013,487.9466,476.05785,476.05785,476.05785,476.05785,494.0496,494.0496,494.0496,494.0496,494.0496,516.25054,516.25054,516.25054,516.25054,516.25054,501.54534,501.54534,501.54534,501.54534,501.54534,438.49544,438.49544,438.49544,438.49544,438.49544,510.14262,510.14262,510.14262,510.14262,510.14262,555.61464,555.61464,555.61464,555.61464,555.61464,565.02938,565.02938,565.02938,565.02938,565.02938,601.47714,601.47714,601.47714,601.47714,601.47714,578.43372,578.43372,578.43372,578.43372,578.43372,538.11954,538.11954,538.11954,538.11954,538.11954,597.74588,597.74588,597.74588,597.74588,597.74588,690.311,690.311,690.311,690.311,690.311,710.0836,710.0836,710.0836,710.0836,710.0836,663.64746,663.64746,663.64746,663.64746,663.64746,545.8926,545.8926,545.8926,545.8926,545.8926,375.64878,375.64878,375.64878,375.64878,375.64878,84.59662,84.59662,84.59662,84.59662,84.59662,84.59662,84.59662,84.59662,84.59662,84.59662,84.59662,84.59662,84.59662,84.59662,84.59662
2035,2402,47015,146.314,164.282025,164.282025,164.282025,164.282025,172.5175,172.5175,172.5175,172.5175,172.5175,172.6382,172.6382,172.6382,172.6382,172.6382,167.07186,167.07186,167.07186,167.07186,167.07186,165.34808,165.34808,165.34808,165.34808,165.34808,193.37126,193.37126,193.37126,193.37126,193.37126,210.1632,210.1632,210.1632,210.1632,210.1632,213.59804,213.59804,213.59804,213.59804,213.59804,219.26948,219.26948,219.26948,219.26948,219.26948,233.77198,233.77198,233.77198,233.77198,233.77198,210.73244,210.73244,210.73244,210.73244,210.73244,214.71414,214.71414,214.71414,214.71414,214.71414,219.59958,219.59958,219.59958,219.59958,219.59958,232.59996,232.59996,232.59996,232.59996,232.59996,234.21558,234.21558,234.21558,234.21558,234.21558,197.57986,197.57986,197.57986,197.57986,197.57986,134.45538,134.45538,134.45538,134.45538,134.45538,33.41072667,33.41072667,33.41072667,33.41072667,33.41072667,33.41072667,33.41072667,33.41072667,33.41072667,33.41072667,33.41072667,33.41072667,33.41072667,33.41072667,33.41072667
2035,2403,47017,368.1671,368.7197,368.7197,368.7197,368.7197,369.8457,369.8457,369.8457,369.8457,369.8457,378.82778,378.82778,378.82778,378.82778,378.82778,382.36904,382.36904,382.36904,382.36904,382.36904,339.66176,339.66176,339.66176,339.66176,339.66176,325.47652,325.47652,325.47652,325.47652,325.47652,327.87984,327.87984,327.87984,327.87984,327.87984,363.42624,363.42624,363.42624,363.42624,363.42624,453.87114,453.87114,453.87114,453.87114,453.87114,336.55914,336.55914,336.55914,336.55914,336.55914,305.90496,305.90496,305.90496,305.90496,305.90496,309.16124,309.16124,309.16124,309.16124,309.16124,321.87742,321.87742,321.87742,321.87742,321.87742,359.05694,359.05694,359.05694,359.05694,359.05694,359.5854,359.5854,359.5854,359.5854,359.5854,271.9692,271.9692,271.9692,271.9692,271.9692,208.94064,208.94064,208.94064,208.94064,208.94064,58.50438,58.50438,58.50438,58.50438,58.50438,58.50438,58.50438,58.50438,58.50438,58.50438,58.50438,58.50438,58.50438,58.50438,58.50438
2035,2404,47019,636.9072,668.3203,668.3203,668.3203,668.3203,690.82108,690.82108,690.82108,690.82108,690.82108,718.58476,718.58476,718.58476,718.58476,718.58476,758.8806,758.8806,758.8806,758.8806,758.8806,657.84974,657.84974,657.84974,657.84974,657.84974,690.08726,690.08726,690.08726,690.08726,690.08726,708.92364,708.92364,708.92364,708.92364,708.92364,749.63134,749.63134,749.63134,749.63134,749.63134,793.3587,793.3587,793.3587,793.3587,793.3587,874.55438,874.55438,874.55438,874.55438,874.55438,726.88666,726.88666,726.88666,726.88666,726.88666,710.1496,710.1496,710.1496,710.1496,710.1496,816.65422,816.65422,816.65422,816.65422,816.65422,829.93684,829.93684,829.93684,829.93684,829.93684,836.24904,836.24904,836.24904,836.24904,836.24904,702.08308,702.08308,702.08308,702.08308,702.08308,515.6693,515.6693,515.6693,515.6693,515.6693,144.25344,144.25344,144.25344,144.25344,144.25344,144.25344,144.25344,144.25344,144.25344,144.25344,144.25344,144.25344,144.25344,144.25344,144.25344
2035,2405,47021,549.2984,568.4106,568.4106,568.4106,568.4106,585.46368,585.46368,585.46368,585.46368,585.46368,602.34356,602.34356,602.34356,602.34356,602.34356,566.86522,566.86522,566.86522,566.86522,566.86522,424.74854,424.74854,424.74854,424.74854,424.74854,588.96576,588.96576,588.96576,588.96576,588.96576,665.51956,665.51956,665.51956,665.51956,665.51956,703.7407,703.7407,703.7407,703.7407,703.7407,734.6884,734.6884,734.6884,734.6884,734.6884,630.4904,630.4904,630.4904,630.4904,630.4904,581.65668,581.65668,581.65668,581.65668,581.65668,557.86592,557.86592,557.86592,557.86592,557.86592,610.64904,610.64904,610.64904,610.64904,610.64904,594.161,594.161,594.161,594.161,594.161,647.90576,647.90576,647.90576,647.90576,647.90576,528.1256,528.1256,528.1256,528.1256,528.1256,330.5137,330.5137,330.5137,330.5137,330.5137,50.50518,50.50518,50.50518,50.50518,50.50518,50.50518,50.50518,50.50518,50.50518,50.50518,50.50518,50.50518,50.50518,50.50518,50.50518
2035,2406,47023,241.9966,245.556525,245.556525,245.556525,245.556525,246.91178,246.91178,246.91178,246.91178,246.91178,254.71266,254.71266,254.71266,254.71266,254.71266,310.4214,310.4214,310.4214,310.4214,310.4214,279.83396,279.83396,279.83396,279.83396,279.83396,245.0271,245.0271,245.0271,245.0271,245.0271,259.4197,259.4197,259.4197,259.4197,259.4197,303.1745,303.1745,303.1745,303.1745,303.1745,304.80624,304.80624,304.80624,304.80624,304.80624,222.50332,222.50332,222.50332,222.50332,222.50332,222.47714,222.47714,222.47714,222.47714,222.47714,229.10174,229.10174,229.10174,229.10174,229.10174,225.6592,225.6592,225.6592,225.6592,225.6592,202.3257,202.3257,202.3257,202.3257,202.3257,211.30438,211.30438,211.30438,211.30438,211.30438,187.06134,187.06134,187.06134,187.06134,187.06134,136.39838,136.39838,136.39838,136.39838,136.39838,39.18349333,39.18349333,39.18349333,39.18349333,39.18349333,39.18349333,39.18349333,39.18349333,39.18349333,39.18349333,39.18349333,39.18349333,39.18349333,39.18349333,39.18349333
2035,2407,47025,357.8027,376.904075,376.904075,376.904075,376.904075,380.6163,380.6163,380.6163,380.6163,380.6163,393.36754,393.36754,393.36754,393.36754,393.36754,373.11244,373.11244,373.11244,373.11244,373.11244,339.24282,339.24282,339.24282,339.24282,339.24282,371.03092,371.03092,371.03092,371.03092,371.03092,415.38088,415.38088,415.38088,415.38088,415.38088,474.49002,474.49002,474.49002,474.49002,474.49002,531.442,531.442,531.442,531.442,531.442,504.20258,504.20258,504.20258,504.20258,504.20258,418.70132,418.70132,418.70132,418.70132,418.70132,446.68976,446.68976,446.68976,446.68976,446.68976,499.48288,499.48288,499.48288,499.48288,499.48288,543.86258,543.86258,543.86258,543.86258,543.86258,479.21978,479.21978,479.21978,479.21978,479.21978,444.25432,444.25432,444.25432,444.25432,444.25432,330.26596,330.26596,330.26596,330.26596,330.26596,62.08314,62.08314,62.08314,62.08314,62.08314,62.08314,62.08314,62.08314,62.08314,62.08314,62.08314,62.08314,62.08314,62.08314,62.08314
2035,2408,47027,117.9246,122.7101,122.7101,122.7101,122.7101,119.46954,119.46954,119.46954,119.46954,119.46954,115.95502,115.95502,115.95502,115.95502,115.95502,117.09422,117.09422,117.09422,117.09422,117.09422,97.7498,97.7498,97.7498,97.7498,97.7498,112.49206,112.49206,112.49206,112.49206,112.49206,108.09704,108.09704,108.09704,108.09704,108.09704,99.69306,99.69306,99.69306,99.69306,99.69306,89.48538,89.48538,89.48538,89.48538,89.48538,77.38506,77.38506,77.38506,77.38506,77.38506,77.12152,77.12152,77.12152,77.12152,77.12152,71.62654,71.62654,71.62654,71.62654,71.62654,79.44916,79.44916,79.44916,79.44916,79.44916,90.58586,90.58586,90.58586,90.58586,90.58586,102.43696,102.43696,102.43696,102.43696,102.43696,81.381,81.381,81.381,81.381,81.381,74.35642,74.35642,74.35642,74.35642,74.35642,17.30236,17.30236,17.30236,17.30236,17.30236,17.30236,17.30236,17.30236,17.30236,17.30236,17.30236,17.30236,17.30236,17.30236,17.30236
2035,2409,47029,427.2635,424.495075,424.495075,424.495075,424.495075,427.6854,427.6854,427.6854,427.6854,427.6854,447.1231,447.1231,447.1231,447.1231,447.1231,417.60572,417.60572,417.60572,417.60572,417.60572,365.03636,365.03636,365.03636,365.03636,365.03636,438.51664,438.51664,438.51664,438.51664,438.51664,456.77966,456.77966,456.77966,456.77966,456.77966,472.29914,472.29914,472.29914,472.29914,472.29914,484.9402,484.9402,484.9402,484.9402,484.9402,446.2266,446.2266,446.2266,446.2266,446.2266,429.78108,429.78108,429.78108,429.78108,429.78108,481.637,481.637,481.637,481.637,481.637,530.69428,530.69428,530.69428,530.69428,530.69428,545.07694,545.07694,545.07694,545.07694,545.07694,580.55782,580.55782,580.55782,580.55782,580.55782,485.08696,485.08696,485.08696,485.08696,485.08696,357.36316,357.36316,357.36316,357.36316,357.36316,67.17632,67.17632,67.17632,67.17632,67.17632,67.17632,67.17632,67.17632,67.17632,67.17632,67.17632,67.17632,67.17632,67.17632,67.17632
2035,2410,47031,876.9568,866.929975,866.929975,866.929975,866.929975,862.09992,862.09992,862.09992,862.09992,862.09992,869.34302,869.34302,869.34302,869.34302,869.34302,841.12324,841.12324,841.12324,841.12324,841.12324,635.48168,635.48168,635.48168,635.48168,635.48168,771.92666,771.92666,771.92666,771.92666,771.92666,777.22252,777.22252,777.22252,777.22252,777.22252,795.6677,795.6677,795.6677,795.6677,795.6677,756.67154,756.67154,756.67154,756.67154,756.67154,734.52546,734.52546,734.52546,734.52546,734.52546,694.98026,694.98026,694.98026,694.98026,694.98026,653.85366,653.85366,653.85366,653.85366,653.85366,660.26394,660.26394,660.26394,660.26394,660.26394,639.53178,639.53178,639.53178,639.53178,639.53178,682.89434,682.89434,682.89434,682.89434,682.89434,554.33444,554.33444,554.33444,554.33444,554.33444,369.5974,369.5974,369.5974,369.5974,369.5974,103.4606,103.4606,103.4606,103.4606,103.4606,103.4606,103.4606,103.4606,103.4606,103.4606,103.4606,103.4606,103.4606,103.4606,103.4606
