Year,DestinationID,FIPS,Age0,Age1,Age2,Age3,Age4,Age5,Age6,Age7,Age8,Age9,Age10,Age11,Age12,Age13,Age14,Age15,Age16,Age17,Age18,Age19,Age20,Age21,Age22,Age23,Age24,Age25,Age26,Age27,Age28,Age29,Age30,Age31,Age32,Age33,Age34,Age35,Age36,Age37,Age38,Age39,Age40,Age41,Age42,Age43,Age44,Age45,Age46,Age47,Age48,Age49,Age50,Age51,Age52,Age53,Age54,Age55,Age56,Age57,Age58,Age59,Age60,Age61,Age62,Age63,Age64,Age65,Age66,Age67,Age68,Age69,Age70,Age71,Age72,Age73,Age74,Age75,Age76,Age77,Age78,Age79,Age80,Age81,Age82,Age83,Age84,Age85,Age86,Age87,Age88,Age89,Age90,Age91,Age92,Age93,Age94,Age95,Age96,Age97,Age98,Age99,rowid
2030,1,1001,824.2107,865.33105,865.33105,865.33105,865.33105,890.78556,890.78556,890.78556,890.78556,890.78556,909.98842,909.98842,909.98842,909.98842,909.98842,806.85846,806.85846,806.85846,806.85846,806.85846,690.4245,690.4245,690.4245,690.4245,690.4245,876.45984,876.45984,876.45984,876.45984,876.45984,892.05782,892.05782,892.05782,892.05782,892.05782,1016.02398,1016.02398,1016.02398,1016.02398,1016.02398,849.58058,849.58058,849.58058,849.58058,849.58058,805.0682,805.0682,805.0682,805.0682,805.0682,775.00972,775.00972,775.00972,775.00972,775.00972,865.04936,865.04936,865.04936,865.04936,865.04936,826.33096,826.33096,826.33096,826.33096,826.33096,882.7403,882.7403,882.7403,882.7403,882.7403,751.88544,751.88544,751.88544,751.88544,751.88544,545.47654,545.47654,545.47654,545.47654,545.47654,382.82504,382.82504,382.82504,382.82504,382.82504,70.61370667,70.61370667,70.61370667,70.61370667,70.61370667,70.61370667,70.61370667,70.61370667,70.61370667,70.61370667,70.61370667,70.61370667,70.61370667,70.61370667,70.61370667,3123
2030,2,1003,3151.5033,3239.489825,3239.489825,3239.489825,3239.489825,3319.00404,3319.00404,3319.00404,3319.00404,3319.00404,3324.0909,3324.0909,3324.0909,3324.0909,3324.0909,2770.95614,2770.95614,2770.95614,2770.95614,2770.95614,2531.74858,2531.74858,2531.74858,2531.74858,2531.74858,3171.14256,3171.14256,3171.14256,3171.14256,3171.14256,3304.75924,3304.75924,3304.75924,3304.75924,3304.75924,3466.39438,3466.39438,3466.39438,3466.39438,3466.39438,3124.34676,3124.34676,3124.34676,3124.34676,3124.34676,3019.22038,3019.22038,3019.22038,3019.22038,3019.22038,3076.84412,3076.84412,3076.84412,3076.84412,3076.84412,3315.33878,3315.33878,3315.33878,3315.33878,3315.33878,3454.05522,3454.05522,3454.05522,3454.05522,3454.05522,3943.32124,3943.32124,3943.32124,3943.32124,3943.32124,3710.95022,3710.95022,3710.95022,3710.95022,3710.95022,3026.11844,3026.11844,3026.11844,3026.11844,3026.11844,2268.5353,2268.5353,2268.5353,2268.5353,2268.5353,556.6029733,556.6029733,556.6029733,556.6029733,556.6029733,556.6029733,556.6029733,556.6029733,556.6029733,556.6029733,556.6029733,556.6029733,556.6029733,556.6029733,556.6029733,3124
2030,3,1005,261.5321,263.32595,263.32595,263.32595,263.32595,273.77002,273.77002,273.77002,273.77002,273.77002,281.33482,281.33482,281.33482,281.33482,281.33482,286.45442,286.45442,286.45442,286.45442,286.45442,278.36528,278.36528,278.36528,278.36528,278.36528,281.35022,281.35022,281.35022,281.35022,281.35022,257.67584,257.67584,257.67584,257.67584,257.67584,377.94142,377.94142,377.94142,377.94142,377.94142,413.5758,413.5758,413.5758,413.5758,413.5758,432.23198,432.23198,432.23198,432.23198,432.23198,376.58438,376.58438,376.58438,376.58438,376.58438,391.58108,391.58108,391.58108,391.58108,391.58108,381.32762,381.32762,381.32762,381.32762,381.32762,383.19214,383.19214,383.19214,383.19214,383.19214,312.4739,312.4739,312.4739,312.4739,312.4739,263.11014,263.11014,263.11014,263.11014,263.11014,214.333,214.333,214.333,214.333,214.333,40.08778,40.08778,40.08778,40.08778,40.08778,40.08778,40.08778,40.08778,40.08778,40.08778,40.08778,40.08778,40.08778,40.08778,40.08778,3125
2030,4,1007,255.5935,242.295775,242.295775,242.295775,242.295775,245.41416,245.41416,245.41416,245.41416,245.41416,257.2607,257.2607,257.2607,257.2607,257.2607,239.85024,239.85024,239.85024,239.85024,239.85024,232.72664,232.72664,232.72664,232.72664,232.72664,283.5061,283.5061,283.5061,283.5061,283.5061,315.81134,315.81134,315.81134,315.81134,315.81134,334.7645,334.7645,334.7645,334.7645,334.7645,354.97436,354.97436,354.97436,354.97436,354.97436,346.35362,346.35362,346.35362,346.35362,346.35362,336.49658,336.49658,336.49658,336.49658,336.49658,347.07666,347.07666,347.07666,347.07666,347.07666,354.20278,354.20278,354.20278,354.20278,354.20278,340.6472,340.6472,340.6472,340.6472,340.6472,269.54422,269.54422,269.54422,269.54422,269.54422,206.7575,206.7575,206.7575,206.7575,206.7575,157.68464,157.68464,157.68464,157.68464,157.68464,25.99284,25.99284,25.99284,25.99284,25.99284,25.99284,25.99284,25.99284,25.99284,25.99284,25.99284,25.99284,25.99284,25.99284,25.99284,3126
2030,5,1009,883.8716,867.783425,867.783425,867.783425,867.783425,879.23194,879.23194,879.23194,879.23194,879.23194,866.04764,866.04764,866.04764,866.04764,866.04764,783.76318,783.76318,783.76318,783.76318,783.76318,744.53976,744.53976,744.53976,744.53976,744.53976,905.1024,905.1024,905.1024,905.1024,905.1024,925.81364,925.81364,925.81364,925.81364,925.81364,920.2946,920.2946,920.2946,920.2946,920.2946,787.96404,787.96404,787.96404,787.96404,787.96404,783.62802,783.62802,783.62802,783.62802,783.62802,760.55638,760.55638,760.55638,760.55638,760.55638,809.7323,809.7323,809.7323,809.7323,809.7323,851.44012,851.44012,851.44012,851.44012,851.44012,861.05002,861.05002,861.05002,861.05002,861.05002,784.53966,784.53966,784.53966,784.53966,784.53966,605.81254,605.81254,605.81254,605.81254,605.81254,443.81158,443.81158,443.81158,443.81158,443.81158,88.87943333,88.87943333,88.87943333,88.87943333,88.87943333,88.87943333,88.87943333,88.87943333,88.87943333,88.87943333,88.87943333,88.87943333,88.87943333,88.87943333,88.87943333,3127
2030,6,1011,117.5848,125.717,125.717,125.717,125.717,129.34484,129.34484,129.34484,129.34484,129.34484,134.9906,134.9906,134.9906,134.9906,134.9906,133.21354,133.21354,133.21354,133.21354,133.21354,115.6421,115.6421,115.6421,115.6421,115.6421,93.02692,93.02692,93.02692,93.02692,93.02692,100.41622,100.41622,100.41622,100.41622,100.41622,140.01648,140.01648,140.01648,140.01648,140.01648,142.0356,142.0356,142.0356,142.0356,142.0356,160.78444,160.78444,160.78444,160.78444,160.78444,123.40726,123.40726,123.40726,123.40726,123.40726,123.72148,123.72148,123.72148,123.72148,123.72148,114.85196,114.85196,114.85196,114.85196,114.85196,123.73556,123.73556,123.73556,123.73556,123.73556,122.7417,122.7417,122.7417,122.7417,122.7417,102.84986,102.84986,102.84986,102.84986,102.84986,65.5209,65.5209,65.5209,65.5209,65.5209,13.75876,13.75876,13.75876,13.75876,13.75876,13.75876,13.75876,13.75876,13.75876,13.75876,13.75876,13.75876,13.75876,13.75876,13.75876,3128
2030,7,1013,211.2927,226.5729,226.5729,226.5729,226.5729,248.94138,248.94138,248.94138,248.94138,248.94138,266.32826,266.32826,266.32826,266.32826,266.32826,228.31016,228.31016,228.31016,228.31016,228.31016,187.3696,187.3696,187.3696,187.3696,187.3696,193.68096,193.68096,193.68096,193.68096,193.68096,204.3457,204.3457,204.3457,204.3457,204.3457,244.39474,244.39474,244.39474,244.39474,244.39474,254.52148,254.52148,254.52148,254.52148,254.52148,245.4941,245.4941,245.4941,245.4941,245.4941,249.9953,249.9953,249.9953,249.9953,249.9953,217.05982,217.05982,217.05982,217.05982,217.05982,217.61728,217.61728,217.61728,217.61728,217.61728,243.02066,243.02066,243.02066,243.02066,243.02066,254.1241,254.1241,254.1241,254.1241,254.1241,226.83496,226.83496,226.83496,226.83496,226.83496,149.60012,149.60012,149.60012,149.60012,149.60012,40.45306667,40.45306667,40.45306667,40.45306667,40.45306667,40.45306667,40.45306667,40.45306667,40.45306667,40.45306667,40.45306667,40.45306667,40.45306667,40.45306667,40.45306667,3159
2030,8,1015,1465.9716,1486.822225,1486.822225,1486.822225,1486.822225,1524.86824,1524.86824,1524.86824,1524.86824,1524.86824,1534.8899,1534.8899,1534.8899,1534.8899,1534.8899,1503.04348,1503.04348,1503.04348,1503.04348,1503.04348,1505.34486,1505.34486,1505.34486,1505.34486,1505.34486,1406.56638,1406.56638,1406.56638,1406.56638,1406.56638,1428.70586,1428.70586,1428.70586,1428.70586,1428.70586,1430.23166,1430.23166,1430.23166,1430.23166,1430.23166,1663.55964,1663.55964,1663.55964,1663.55964,1663.55964,1489.4235,1489.4235,1489.4235,1489.4235,1489.4235,1415.33268,1415.33268,1415.33268,1415.33268,1415.33268,1350.65182,1350.65182,1350.65182,1350.65182,1350.65182,1334.60876,1334.60876,1334.60876,1334.60876,1334.60876,1422.19186,1422.19186,1422.19186,1422.19186,1422.19186,1347.85096,1347.85096,1347.85096,1347.85096,1347.85096,1066.85414,1066.85414,1066.85414,1066.85414,1066.85414,723.89112,723.89112,723.89112,723.89112,723.89112,163.44726,163.44726,163.44726,163.44726,163.44726,163.44726,163.44726,163.44726,163.44726,163.44726,163.44726,163.44726,163.44726,163.44726,163.44726,3160
2030,9,1017,331.0709,350.612125,350.612125,350.612125,350.612125,375.65476,375.65476,375.65476,375.65476,375.65476,412.01194,412.01194,412.01194,412.01194,412.01194,378.40984,378.40984,378.40984,378.40984,378.40984,297.58598,297.58598,297.58598,297.58598,297.58598,279.86334,279.86334,279.86334,279.86334,279.86334,326.46442,326.46442,326.46442,326.46442,326.46442,403.10766,403.10766,403.10766,403.10766,403.10766,433.66148,433.66148,433.66148,433.66148,433.66148,394.6702,394.6702,394.6702,394.6702,394.6702,407.63264,407.63264,407.63264,407.63264,407.63264,444.4783,444.4783,444.4783,444.4783,444.4783,461.16116,461.16116,461.16116,461.16116,461.16116,482.9805,482.9805,482.9805,482.9805,482.9805,436.93068,436.93068,436.93068,436.93068,436.93068,354.70692,354.70692,354.70692,354.70692,354.70692,253.24622,253.24622,253.24622,253.24622,253.24622,61.86930667,61.86930667,61.86930667,61.86930667,61.86930667,61.86930667,61.86930667,61.86930667,61.86930667,61.86930667,61.86930667,61.86930667,61.86930667,61.86930667,61.86930667,3161
2030,10,1019,304.7194,301.090575,301.090575,301.090575,301.090575,319.66526,319.66526,319.66526,319.66526,319.66526,326.69702,326.69702,326.69702,326.69702,326.69702,287.3817,287.3817,287.3817,287.3817,287.3817,273.65578,273.65578,273.65578,273.65578,273.65578,340.13088,340.13088,340.13088,340.13088,340.13088,368.07512,368.07512,368.07512,368.07512,368.07512,365.46046,365.46046,365.46046,365.46046,365.46046,325.51332,325.51332,325.51332,325.51332,325.51332,292.94838,292.94838,292.94838,292.94838,292.94838,342.06492,342.06492,342.06492,342.06492,342.06492,415.01416,415.01416,415.01416,415.01416,415.01416,446.87662,446.87662,446.87662,446.87662,446.87662,477.56344,477.56344,477.56344,477.56344,477.56344,455.59936,455.59936,455.59936,455.59936,455.59936,331.29676,331.29676,331.29676,331.29676,331.29676,289.26244,289.26244,289.26244,289.26244,289.26244,43.80375333,43.80375333,43.80375333,43.80375333,43.80375333,43.80375333,43.80375333,43.80375333,43.80375333,43.80375333,43.80375333,43.80375333,43.80375333,43.80375333,43.80375333,3162
2030,11,1021,688.2207,679.839175,679.839175,679.839175,679.839175,694.28076,694.28076,694.28076,694.28076,694.28076,694.79656,694.79656,694.79656,694.79656,694.79656,591.2276,591.2276,591.2276,591.2276,591.2276,602.7503,602.7503,602.7503,602.7503,602.7503,719.31848,719.31848,719.31848,719.31848,719.31848,667.11298,667.11298,667.11298,667.11298,667.11298,662.9659,662.9659,662.9659,662.9659,662.9659,600.4727,600.4727,600.4727,600.4727,600.4727,586.26774,586.26774,586.26774,586.26774,586.26774,611.49762,611.49762,611.49762,611.49762,611.49762,596.61124,596.61124,596.61124,596.61124,596.61124,560.07788,560.07788,560.07788,560.07788,560.07788,573.8242,573.8242,573.8242,573.8242,573.8242,529.85382,529.85382,529.85382,529.85382,529.85382,409.18906,409.18906,409.18906,409.18906,409.18906,273.04716,273.04716,273.04716,273.04716,273.04716,53.72698,53.72698,53.72698,53.72698,53.72698,53.72698,53.72698,53.72698,53.72698,53.72698,53.72698,53.72698,53.72698,53.72698,53.72698,3163
2030,12,1023,132.6969,135.037625,135.037625,135.037625,135.037625,141.13042,141.13042,141.13042,141.13042,141.13042,152.45296,152.45296,152.45296,152.45296,152.45296,140.56542,140.56542,140.56542,140.56542,140.56542,140.6071,140.6071,140.6071,140.6071,140.6071,160.68236,160.68236,160.68236,160.68236,160.68236,171.14234,171.14234,171.14234,171.14234,171.14234,159.22978,159.22978,159.22978,159.22978,159.22978,149.05218,149.05218,149.05218,149.05218,149.05218,142.9659,142.9659,142.9659,142.9659,142.9659,130.81228,130.81228,130.81228,130.81228,130.81228,138.3853,138.3853,138.3853,138.3853,138.3853,147.46982,147.46982,147.46982,147.46982,147.46982,171.05154,171.05154,171.05154,171.05154,171.05154,166.4118,166.4118,166.4118,166.4118,166.4118,137.90934,137.90934,137.90934,137.90934,137.90934,109.37566,109.37566,109.37566,109.37566,109.37566,22.85213333,22.85213333,22.85213333,22.85213333,22.85213333,22.85213333,22.85213333,22.85213333,22.85213333,22.85213333,22.85213333,22.85213333,22.85213333,22.85213333,22.85213333,3129
2030,13,1025,249.4038,247.46785,247.46785,247.46785,247.46785,284.5187,284.5187,284.5187,284.5187,284.5187,308.81882,308.81882,308.81882,308.81882,308.81882,269.64306,269.64306,269.64306,269.64306,269.64306,183.65366,183.65366,183.65366,183.65366,183.65366,226.30826,226.30826,226.30826,226.30826,226.30826,250.7493,250.7493,250.7493,250.7493,250.7493,328.78672,328.78672,328.78672,328.78672,328.78672,297.42336,297.42336,297.42336,297.42336,297.42336,291.40012,291.40012,291.40012,291.40012,291.40012,323.88674,323.88674,323.88674,323.88674,323.88674,322.52122,322.52122,322.52122,322.52122,322.52122,344.13856,344.13856,344.13856,344.13856,344.13856,381.03694,381.03694,381.03694,381.03694,381.03694,352.54838,352.54838,352.54838,352.54838,352.54838,256.64572,256.64572,256.64572,256.64572,256.64572,191.53676,191.53676,191.53676,191.53676,191.53676,43.22561333,43.22561333,43.22561333,43.22561333,43.22561333,43.22561333,43.22561333,43.22561333,43.22561333,43.22561333,43.22561333,43.22561333,43.22561333,43.22561333,43.22561333,3130
2030,14,1027,138.4892,139.0424,139.0424,139.0424,139.0424,150.7116,150.7116,150.7116,150.7116,150.7116,163.0372,163.0372,163.0372,163.0372,163.0372,155.54116,155.54116,155.54116,155.54116,155.54116,137.03802,137.03802,137.03802,137.03802,137.03802,140.55216,140.55216,140.55216,140.55216,140.55216,167.90558,167.90558,167.90558,167.90558,167.90558,163.37984,163.37984,163.37984,163.37984,163.37984,154.34706,154.34706,154.34706,154.34706,154.34706,151.6723,151.6723,151.6723,151.6723,151.6723,164.4725,164.4725,164.4725,164.4725,164.4725,188.3106,188.3106,188.3106,188.3106,188.3106,192.71324,192.71324,192.71324,192.71324,192.71324,193.48584,193.48584,193.48584,193.48584,193.48584,180.8356,180.8356,180.8356,180.8356,180.8356,146.387,146.387,146.387,146.387,146.387,124.70224,124.70224,124.70224,124.70224,124.70224,19.19800667,19.19800667,19.19800667,19.19800667,19.19800667,19.19800667,19.19800667,19.19800667,19.19800667,19.19800667,19.19800667,19.19800667,19.19800667,19.19800667,19.19800667,3131
2030,15,1029,167.6441,171.16395,171.16395,171.16395,171.16395,181.38018,181.38018,181.38018,181.38018,181.38018,180.25514,180.25514,180.25514,180.25514,180.25514,190.2028,190.2028,190.2028,190.2028,190.2028,168.64626,168.64626,168.64626,168.64626,168.64626,196.4196,196.4196,196.4196,196.4196,196.4196,193.11142,193.11142,193.11142,193.11142,193.11142,190.10188,190.10188,190.10188,190.10188,190.10188,190.14558,190.14558,190.14558,190.14558,190.14558,190.07156,190.07156,190.07156,190.07156,190.07156,181.88604,181.88604,181.88604,181.88604,181.88604,226.18918,226.18918,226.18918,226.18918,226.18918,223.08196,223.08196,223.08196,223.08196,223.08196,218.62644,218.62644,218.62644,218.62644,218.62644,201.6559,201.6559,201.6559,201.6559,201.6559,177.49754,177.49754,177.49754,177.49754,177.49754,142.61376,142.61376,142.61376,142.61376,142.61376,22.30392667,22.30392667,22.30392667,22.30392667,22.30392667,22.30392667,22.30392667,22.30392667,22.30392667,22.30392667,22.30392667,22.30392667,22.30392667,22.30392667,22.30392667,3109
2030,16,1031,729.0235,719.8765,719.8765,719.8765,719.8765,751.8478,751.8478,751.8478,751.8478,751.8478,786.37228,786.37228,786.37228,786.37228,786.37228,625.72582,625.72582,625.72582,625.72582,625.72582,578.07414,578.07414,578.07414,578.07414,578.07414,671.64232,671.64232,671.64232,671.64232,671.64232,701.9975,701.9975,701.9975,701.9975,701.9975,685.9435,685.9435,685.9435,685.9435,685.9435,684.0514,684.0514,684.0514,684.0514,684.0514,692.93556,692.93556,692.93556,692.93556,692.93556,644.17804,644.17804,644.17804,644.17804,644.17804,687.68238,687.68238,687.68238,687.68238,687.68238,675.4828,675.4828,675.4828,675.4828,675.4828,662.01984,662.01984,662.01984,662.01984,662.01984,610.89008,610.89008,610.89008,610.89008,610.89008,472.4791,472.4791,472.4791,472.4791,472.4791,336.24508,336.24508,336.24508,336.24508,336.24508,74.15774,74.15774,74.15774,74.15774,74.15774,74.15774,74.15774,74.15774,74.15774,74.15774,74.15774,74.15774,74.15774,74.15774,74.15774,3110
2030,17,1033,604.7315,626.088075,626.088075,626.088075,626.088075,652.8859,652.8859,652.8859,652.8859,652.8859,684.06192,684.06192,684.06192,684.06192,684.06192,632.94046,632.94046,632.94046,632.94046,632.94046,625.4817,625.4817,625.4817,625.4817,625.4817,602.06962,602.06962,602.06962,602.06962,602.06962,684.4662,684.4662,684.4662,684.4662,684.4662,678.95776,678.95776,678.95776,678.95776,678.95776,706.93736,706.93736,706.93736,706.93736,706.93736,633.46958,633.46958,633.46958,633.46958,633.46958,648.11778,648.11778,648.11778,648.11778,648.11778,645.66108,645.66108,645.66108,645.66108,645.66108,668.60558,668.60558,668.60558,668.60558,668.60558,720.19098,720.19098,720.19098,720.19098,720.19098,665.54826,665.54826,665.54826,665.54826,665.54826,523.76894,523.76894,523.76894,523.76894,523.76894,406.73928,406.73928,406.73928,406.73928,406.73928,118.5226467,118.5226467,118.5226467,118.5226467,118.5226467,118.5226467,118.5226467,118.5226467,118.5226467,118.5226467,118.5226467,118.5226467,118.5226467,118.5226467,118.5226467,3132
2030,18,1035,140.8698,154.83335,154.83335,154.83335,154.83335,158.2092,158.2092,158.2092,158.2092,158.2092,166.82152,166.82152,166.82152,166.82152,166.82152,140.03814,140.03814,140.03814,140.03814,140.03814,137.15962,137.15962,137.15962,137.15962,137.15962,150.285,150.285,150.285,150.285,150.285,160.08404,160.08404,160.08404,160.08404,160.08404,158.2673,158.2673,158.2673,158.2673,158.2673,132.79244,132.79244,132.79244,132.79244,132.79244,124.33688,124.33688,124.33688,124.33688,124.33688,116.84734,116.84734,116.84734,116.84734,116.84734,122.3647,122.3647,122.3647,122.3647,122.3647,125.10294,125.10294,125.10294,125.10294,125.10294,145.05632,145.05632,145.05632,145.05632,145.05632,156.51516,156.51516,156.51516,156.51516,156.51516,131.59774,131.59774,131.59774,131.59774,131.59774,113.89572,113.89572,113.89572,113.89572,113.89572,20.78822,20.78822,20.78822,20.78822,20.78822,20.78822,20.78822,20.78822,20.78822,20.78822,20.78822,20.78822,20.78822,20.78822,20.78822,3133
2030,19,1037,88.2618,92.800775,92.800775,92.800775,92.800775,92.36968,92.36968,92.36968,92.36968,92.36968,94.53124,94.53124,94.53124,94.53124,94.53124,109.63864,109.63864,109.63864,109.63864,109.63864,107.66628,107.66628,107.66628,107.66628,107.66628,111.08284,111.08284,111.08284,111.08284,111.08284,126.2573,126.2573,126.2573,126.2573,126.2573,130.24346,130.24346,130.24346,130.24346,130.24346,123.06606,123.06606,123.06606,123.06606,123.06606,109.71456,109.71456,109.71456,109.71456,109.71456,109.24604,109.24604,109.24604,109.24604,109.24604,130.08372,130.08372,130.08372,130.08372,130.08372,143.65264,143.65264,143.65264,143.65264,143.65264,154.11318,154.11318,154.11318,154.11318,154.11318,172.88468,172.88468,172.88468,172.88468,172.88468,143.08132,143.08132,143.08132,143.08132,143.08132,105.17478,105.17478,105.17478,105.17478,105.17478,17.63786,17.63786,17.63786,17.63786,17.63786,17.63786,17.63786,17.63786,17.63786,17.63786,17.63786,17.63786,17.63786,17.63786,17.63786,3111
2030,20,1039,447.5687,437.2228,437.2228,437.2228,437.2228,458.23254,458.23254,458.23254,458.23254,458.23254,483.12774,483.12774,483.12774,483.12774,483.12774,456.50158,456.50158,456.50158,456.50158,456.50158,386.66316,386.66316,386.66316,386.66316,386.66316,413.2199,413.2199,413.2199,413.2199,413.2199,430.57638,430.57638,430.57638,430.57638,430.57638,460.5602,460.5602,460.5602,460.5602,460.5602,457.78888,457.78888,457.78888,457.78888,457.78888,453.37444,453.37444,453.37444,453.37444,453.37444,429.87356,429.87356,429.87356,429.87356,429.87356,456.03166,456.03166,456.03166,456.03166,456.03166,464.46442,464.46442,464.46442,464.46442,464.46442,551.07654,551.07654,551.07654,551.07654,551.07654,521.22252,521.22252,521.22252,521.22252,521.22252,401.29242,401.29242,401.29242,401.29242,401.29242,280.79016,280.79016,280.79016,280.79016,280.79016,81.7592,81.7592,81.7592,81.7592,81.7592,81.7592,81.7592,81.7592,81.7592,81.7592,81.7592,81.7592,81.7592,81.7592,81.7592,3112
2030,21,1041,151.0986,170.918025,170.918025,170.918025,170.918025,172.65572,172.65572,172.65572,172.65572,172.65572,181.85594,181.85594,181.85594,181.85594,181.85594,164.88396,164.88396,164.88396,164.88396,164.88396,154.07454,154.07454,154.07454,154.07454,154.07454,156.11586,156.11586,156.11586,156.11586,156.11586,157.44186,157.44186,157.44186,157.44186,157.44186,188.5706,188.5706,188.5706,188.5706,188.5706,165.64316,165.64316,165.64316,165.64316,165.64316,159.99672,159.99672,159.99672,159.99672,159.99672,157.11924,157.11924,157.11924,157.11924,157.11924,169.99374,169.99374,169.99374,169.99374,169.99374,153.46044,153.46044,153.46044,153.46044,153.46044,180.87424,180.87424,180.87424,180.87424,180.87424,171.83376,171.83376,171.83376,171.83376,171.83376,146.99816,146.99816,146.99816,146.99816,146.99816,132.88822,132.88822,132.88822,132.88822,132.88822,25.52060667,25.52060667,25.52060667,25.52060667,25.52060667,25.52060667,25.52060667,25.52060667,25.52060667,25.52060667,25.52060667,25.52060667,25.52060667,25.52060667,25.52060667,3113
2030,22,1043,1065.0835,1068.521275,1068.521275,1068.521275,1068.521275,1110.23776,1110.23776,1110.23776,1110.23776,1110.23776,1147.51214,1147.51214,1147.51214,1147.51214,1147.51214,1036.78984,1036.78984,1036.78984,1036.78984,1036.78984,937.9154,937.9154,937.9154,937.9154,937.9154,1070.49878,1070.49878,1070.49878,1070.49878,1070.49878,1092.17372,1092.17372,1092.17372,1092.17372,1092.17372,1116.70468,1116.70468,1116.70468,1116.70468,1116.70468,1155.52564,1155.52564,1155.52564,1155.52564,1155.52564,1064.44566,1064.44566,1064.44566,1064.44566,1064.44566,1041.9394,1041.9394,1041.9394,1041.9394,1041.9394,1046.56922,1046.56922,1046.56922,1046.56922,1046.56922,1022.7405,1022.7405,1022.7405,1022.7405,1022.7405,1097.14294,1097.14294,1097.14294,1097.14294,1097.14294,1019.97658,1019.97658,1019.97658,1019.97658,1019.97658,807.37986,807.37986,807.37986,807.37986,807.37986,588.78256,588.78256,588.78256,588.78256,588.78256,105.4144667,105.4144667,105.4144667,105.4144667,105.4144667,105.4144667,105.4144667,105.4144667,105.4144667,105.4144667,105.4144667,105.4144667,105.4144667,105.4144667,105.4144667,3134
2030,23,1045,682.1745,679.530475,679.530475,679.530475,679.530475,687.28952,687.28952,687.28952,687.28952,687.28952,674.51266,674.51266,674.51266,674.51266,674.51266,551.53824,551.53824,551.53824,551.53824,551.53824,555.92128,555.92128,555.92128,555.92128,555.92128,617.65288,617.65288,617.65288,617.65288,617.65288,583.11572,583.11572,583.11572,583.11572,583.11572,590.81058,590.81058,590.81058,590.81058,590.81058,650.06754,650.06754,650.06754,650.06754,650.06754,677.91002,677.91002,677.91002,677.91002,677.91002,555.90682,555.90682,555.90682,555.90682,555.90682,574.94604,574.94604,574.94604,574.94604,574.94604,517.43924,517.43924,517.43924,517.43924,517.43924,608.53658,608.53658,608.53658,608.53658,608.53658,591.43954,591.43954,591.43954,591.43954,591.43954,428.55276,428.55276,428.55276,428.55276,428.55276,298.4835,298.4835,298.4835,298.4835,298.4835,57.75177333,57.75177333,57.75177333,57.75177333,57.75177333,57.75177333,57.75177333,57.75177333,57.75177333,57.75177333,57.75177333,57.75177333,57.75177333,57.75177333,57.75177333,3114
2030,24,1047,492.0456,517.806725,517.806725,517.806725,517.806725,544.79862,544.79862,544.79862,544.79862,544.79862,578.28204,578.28204,578.28204,578.28204,578.28204,521.21728,521.21728,521.21728,521.21728,521.21728,397.63742,397.63742,397.63742,397.63742,397.63742,343.18748,343.18748,343.18748,343.18748,343.18748,371.1105,371.1105,371.1105,371.1105,371.1105,484.81436,484.81436,484.81436,484.81436,484.81436,484.16458,484.16458,484.16458,484.16458,484.16458,475.2006,475.2006,475.2006,475.2006,475.2006,465.88152,465.88152,465.88152,465.88152,465.88152,457.90552,457.90552,457.90552,457.90552,457.90552,466.41724,466.41724,466.41724,466.41724,466.41724,541.04432,541.04432,541.04432,541.04432,541.04432,514.34362,514.34362,514.34362,514.34362,514.34362,355.41628,355.41628,355.41628,355.41628,355.41628,244.2757,244.2757,244.2757,244.2757,244.2757,41.25443333,41.25443333,41.25443333,41.25443333,41.25443333,41.25443333,41.25443333,41.25443333,41.25443333,41.25443333,41.25443333,41.25443333,41.25443333,41.25443333,41.25443333,3135
2030,25,1049,1024.0047,1005.7503,1005.7503,1005.7503,1005.7503,1036.14648,1036.14648,1036.14648,1036.14648,1036.14648,1030.32588,1030.32588,1030.32588,1030.32588,1030.32588,839.52074,839.52074,839.52074,839.52074,839.52074,814.68544,814.68544,814.68544,814.68544,814.68544,1003.35216,1003.35216,1003.35216,1003.35216,1003.35216,1031.62724,1031.62724,1031.62724,1031.62724,1031.62724,980.39998,980.39998,980.39998,980.39998,980.39998,903.5537,903.5537,903.5537,903.5537,903.5537,869.73874,869.73874,869.73874,869.73874,869.73874,916.36288,916.36288,916.36288,916.36288,916.36288,940.89884,940.89884,940.89884,940.89884,940.89884,914.20016,914.20016,914.20016,914.20016,914.20016,924.1366,924.1366,924.1366,924.1366,924.1366,834.3815,834.3815,834.3815,834.3815,834.3815,644.33344,644.33344,644.33344,644.33344,644.33344,458.47462,458.47462,458.47462,458.47462,458.47462,76.23921333,76.23921333,76.23921333,76.23921333,76.23921333,76.23921333,76.23921333,76.23921333,76.23921333,76.23921333,76.23921333,76.23921333,76.23921333,76.23921333,76.23921333,3115
