"Year","DestinationID","FIPS","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99"
2016,1621,31001,462.4423,408.092725,408.092725,408.092725,408.092725,395.01512,395.01512,395.01512,395.01512,395.01512,419.93512,419.93512,419.93512,419.93512,419.93512,447.52646,447.52646,447.52646,447.52646,447.52646,461.06594,461.06594,461.06594,461.06594,461.06594,382.7546,382.7546,382.7546,382.7546,382.7546,361.99712,361.99712,361.99712,361.99712,361.99712,356.92242,356.92242,356.92242,356.92242,356.92242,326.0767,326.0767,326.0767,326.0767,326.0767,356.88908,356.88908,356.88908,356.88908,356.88908,398.70568,398.70568,398.70568,398.70568,398.70568,462.45586,462.45586,462.45586,462.45586,462.45586,414.81576,414.81576,414.81576,414.81576,414.81576,348.405,348.405,348.405,348.405,348.405,252.77474,252.77474,252.77474,252.77474,252.77474,178.09922,178.09922,178.09922,178.09922,178.09922,146.80394,146.80394,146.80394,146.80394,146.80394,59.74935333,59.74935333,59.74935333,59.74935333,59.74935333,59.74935333,59.74935333,59.74935333,59.74935333,59.74935333,59.74935333,59.74935333,59.74935333,59.74935333,59.74935333
2016,1622,31003,85.3962,85.282025,85.282025,85.282025,85.282025,78.55546,78.55546,78.55546,78.55546,78.55546,79.13112,79.13112,79.13112,79.13112,79.13112,86.04756,86.04756,86.04756,86.04756,86.04756,63.11138,63.11138,63.11138,63.11138,63.11138,52.8668,52.8668,52.8668,52.8668,52.8668,66.70608,66.70608,66.70608,66.70608,66.70608,62.83582,62.83582,62.83582,62.83582,62.83582,54.39124,54.39124,54.39124,54.39124,54.39124,55.8947,55.8947,55.8947,55.8947,55.8947,86.81818,86.81818,86.81818,86.81818,86.81818,97.55446,97.55446,97.55446,97.55446,97.55446,103.48316,103.48316,103.48316,103.48316,103.48316,87.29264,87.29264,87.29264,87.29264,87.29264,61.53376,61.53376,61.53376,61.53376,61.53376,52.40166,52.40166,52.40166,52.40166,52.40166,41.37416,41.37416,41.37416,41.37416,41.37416,17.48722667,17.48722667,17.48722667,17.48722667,17.48722667,17.48722667,17.48722667,17.48722667,17.48722667,17.48722667,17.48722667,17.48722667,17.48722667,17.48722667,17.48722667
2016,1623,31005,11.8571,4.01875,4.01875,4.01875,4.01875,7.94574,7.94574,7.94574,7.94574,7.94574,7.04666,7.04666,7.04666,7.04666,7.04666,7.76,7.76,7.76,7.76,7.76,3.0,3.0,3.0,3.0,3.0,2.94286,2.94286,2.94286,2.94286,2.94286,2.33268,2.33268,2.33268,2.33268,2.33268,6.12526,6.12526,6.12526,6.12526,6.12526,5.95556,5.95556,5.95556,5.95556,5.95556,4.1,4.1,4.1,4.1,4.1,5.34666,5.34666,5.34666,5.34666,5.34666,5.34666,5.34666,5.34666,5.34666,5.34666,5.77334,5.77334,5.77334,5.77334,5.77334,5.61538,5.61538,5.61538,5.61538,5.61538,4.025,4.025,4.025,4.025,4.025,4.68,4.68,4.68,4.68,4.68,3.025,3.025,3.025,3.025,3.025,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333
2016,1624,31007,9.0,6.82985,6.82985,6.82985,6.82985,7.5,7.5,7.5,7.5,7.5,7.65386,7.65386,7.65386,7.65386,7.65386,6.19852,6.19852,6.19852,6.19852,6.19852,5.61112,5.61112,5.61112,5.61112,5.61112,6.85872,6.85872,6.85872,6.85872,6.85872,4.7625,4.7625,4.7625,4.7625,4.7625,8.57778,8.57778,8.57778,8.57778,8.57778,3.1,3.1,3.1,3.1,3.1,6.51828,6.51828,6.51828,6.51828,6.51828,8.98968,8.98968,8.98968,8.98968,8.98968,13.5372,13.5372,13.5372,13.5372,13.5372,11.17066,11.17066,11.17066,11.17066,11.17066,13.6,13.6,13.6,13.6,13.6,10.4453,10.4453,10.4453,10.4453,10.4453,10.34444,10.34444,10.34444,10.34444,10.34444,6.6076,6.6076,6.6076,6.6076,6.6076,1.306666667,1.306666667,1.306666667,1.306666667,1.306666667,1.306666667,1.306666667,1.306666667,1.306666667,1.306666667,1.306666667,1.306666667,1.306666667,1.306666667,1.306666667
2016,1625,31009,4.0,5.60605,5.60605,5.60605,5.60605,7.50476,7.50476,7.50476,7.50476,7.50476,4.7441,4.7441,4.7441,4.7441,4.7441,6.96272,6.96272,6.96272,6.96272,6.96272,3.48,3.48,3.48,3.48,3.48,4.17142,4.17142,4.17142,4.17142,4.17142,3.49672,3.49672,3.49672,3.49672,3.49672,5.2,5.2,5.2,5.2,5.2,4.41176,4.41176,4.41176,4.41176,4.41176,5.22344,5.22344,5.22344,5.22344,5.22344,7.85334,7.85334,7.85334,7.85334,7.85334,8.19584,8.19584,8.19584,8.19584,8.19584,6.09076,6.09076,6.09076,6.09076,6.09076,7.8,7.8,7.8,7.8,7.8,6.05454,6.05454,6.05454,6.05454,6.05454,6.36666,6.36666,6.36666,6.36666,6.36666,2.73334,2.73334,2.73334,2.73334,2.73334,0.733333333,0.733333333,0.733333333,0.733333333,0.733333333,0.733333333,0.733333333,0.733333333,0.733333333,0.733333333,0.733333333,0.733333333,0.733333333,0.733333333,0.733333333
2016,1626,31011,72.0694,61.024825,61.024825,61.024825,61.024825,64.3824,64.3824,64.3824,64.3824,64.3824,67.70116,67.70116,67.70116,67.70116,67.70116,73.86866,73.86866,73.86866,73.86866,73.86866,60.56336,60.56336,60.56336,60.56336,60.56336,44.96442,44.96442,44.96442,44.96442,44.96442,53.99234,53.99234,53.99234,53.99234,53.99234,52.68954,52.68954,52.68954,52.68954,52.68954,46.17252,46.17252,46.17252,46.17252,46.17252,57.03426,57.03426,57.03426,57.03426,57.03426,70.4027,70.4027,70.4027,70.4027,70.4027,88.41876,88.41876,88.41876,88.41876,88.41876,81.50606,81.50606,81.50606,81.50606,81.50606,59.45354,59.45354,59.45354,59.45354,59.45354,48.78064,48.78064,48.78064,48.78064,48.78064,37.7144,37.7144,37.7144,37.7144,37.7144,35.12394,35.12394,35.12394,35.12394,35.12394,15.98147333,15.98147333,15.98147333,15.98147333,15.98147333,15.98147333,15.98147333,15.98147333,15.98147333,15.98147333,15.98147333,15.98147333,15.98147333,15.98147333,15.98147333
2016,1627,31013,172.3104,161.073875,161.073875,161.073875,161.073875,168.12438,168.12438,168.12438,168.12438,168.12438,154.08806,154.08806,154.08806,154.08806,154.08806,135.26602,135.26602,135.26602,135.26602,135.26602,116.03846,116.03846,116.03846,116.03846,116.03846,128.73278,128.73278,128.73278,128.73278,128.73278,138.17274,138.17274,138.17274,138.17274,138.17274,136.03462,136.03462,136.03462,136.03462,136.03462,125.878,125.878,125.878,125.878,125.878,120.16342,120.16342,120.16342,120.16342,120.16342,124.23194,124.23194,124.23194,124.23194,124.23194,185.47772,185.47772,185.47772,185.47772,185.47772,183.2639,183.2639,183.2639,183.2639,183.2639,141.15306,141.15306,141.15306,141.15306,141.15306,82.44722,82.44722,82.44722,82.44722,82.44722,56.41566,56.41566,56.41566,56.41566,56.41566,48.59168,48.59168,48.59168,48.59168,48.59168,19.79820667,19.79820667,19.79820667,19.79820667,19.79820667,19.79820667,19.79820667,19.79820667,19.79820667,19.79820667,19.79820667,19.79820667,19.79820667,19.79820667,19.79820667
2016,1628,31015,19.4583,17.533575,17.533575,17.533575,17.533575,23.57638,23.57638,23.57638,23.57638,23.57638,21.82966,21.82966,21.82966,21.82966,21.82966,26.9303,26.9303,26.9303,26.9303,26.9303,19.56316,19.56316,19.56316,19.56316,19.56316,11.6303,11.6303,11.6303,11.6303,11.6303,13.825,13.825,13.825,13.825,13.825,18.63,18.63,18.63,18.63,18.63,16.24562,16.24562,16.24562,16.24562,16.24562,16.24446,16.24446,16.24446,16.24446,16.24446,24.1793,24.1793,24.1793,24.1793,24.1793,35.8437,35.8437,35.8437,35.8437,35.8437,27.48352,27.48352,27.48352,27.48352,27.48352,36.54162,36.54162,36.54162,36.54162,36.54162,26.15848,26.15848,26.15848,26.15848,26.15848,20.22434,20.22434,20.22434,20.22434,20.22434,14.38888,14.38888,14.38888,14.38888,14.38888,7.535753333,7.535753333,7.535753333,7.535753333,7.535753333,7.535753333,7.535753333,7.535753333,7.535753333,7.535753333,7.535753333,7.535753333,7.535753333,7.535753333,7.535753333
2016,1629,31017,32.6021,26.469125,26.469125,26.469125,26.469125,28.28314,28.28314,28.28314,28.28314,28.28314,38.0665,38.0665,38.0665,38.0665,38.0665,33.47764,33.47764,33.47764,33.47764,33.47764,28.97624,28.97624,28.97624,28.97624,28.97624,19.52026,19.52026,19.52026,19.52026,19.52026,29.23076,29.23076,29.23076,29.23076,29.23076,23.34424,23.34424,23.34424,23.34424,23.34424,32.59564,32.59564,32.59564,32.59564,32.59564,28.73312,28.73312,28.73312,28.73312,28.73312,41.65582,41.65582,41.65582,41.65582,41.65582,49.59354,49.59354,49.59354,49.59354,49.59354,48.18318,48.18318,48.18318,48.18318,48.18318,43.42396,43.42396,43.42396,43.42396,43.42396,29.22666,29.22666,29.22666,29.22666,29.22666,32.51784,32.51784,32.51784,32.51784,32.51784,22.15216,22.15216,22.15216,22.15216,22.15216,7.836593333,7.836593333,7.836593333,7.836593333,7.836593333,7.836593333,7.836593333,7.836593333,7.836593333,7.836593333,7.836593333,7.836593333,7.836593333,7.836593333,7.836593333
2016,1630,31019,744.8792,701.2061,701.2061,701.2061,701.2061,654.9006,654.9006,654.9006,654.9006,654.9006,620.07248,620.07248,620.07248,620.07248,620.07248,688.26856,688.26856,688.26856,688.26856,688.26856,1056.85954,1056.85954,1056.85954,1056.85954,1056.85954,684.12918,684.12918,684.12918,684.12918,684.12918,686.1868,686.1868,686.1868,686.1868,686.1868,623.50788,623.50788,623.50788,623.50788,623.50788,517.18614,517.18614,517.18614,517.18614,517.18614,515.29596,515.29596,515.29596,515.29596,515.29596,541.57686,541.57686,541.57686,541.57686,541.57686,603.453,603.453,603.453,603.453,603.453,546.15608,546.15608,546.15608,546.15608,546.15608,464.46546,464.46546,464.46546,464.46546,464.46546,295.5578,295.5578,295.5578,295.5578,295.5578,222.67748,222.67748,222.67748,222.67748,222.67748,165.169,165.169,165.169,165.169,165.169,67.94362,67.94362,67.94362,67.94362,67.94362,67.94362,67.94362,67.94362,67.94362,67.94362,67.94362,67.94362,67.94362,67.94362,67.94362
2016,1631,31021,76.6131,73.84075,73.84075,73.84075,73.84075,76.36498,76.36498,76.36498,76.36498,76.36498,88.39602,88.39602,88.39602,88.39602,88.39602,83.1508,83.1508,83.1508,83.1508,83.1508,64.62634,64.62634,64.62634,64.62634,64.62634,49.20308,49.20308,49.20308,49.20308,49.20308,66.49718,66.49718,66.49718,66.49718,66.49718,59.61656,59.61656,59.61656,59.61656,59.61656,62.11406,62.11406,62.11406,62.11406,62.11406,69.39194,69.39194,69.39194,69.39194,69.39194,91.8057,91.8057,91.8057,91.8057,91.8057,95.3283,95.3283,95.3283,95.3283,95.3283,106.37378,106.37378,106.37378,106.37378,106.37378,84.78542,84.78542,84.78542,84.78542,84.78542,66.97518,66.97518,66.97518,66.97518,66.97518,55.5797,55.5797,55.5797,55.5797,55.5797,54.9673,54.9673,54.9673,54.9673,54.9673,18.31307333,18.31307333,18.31307333,18.31307333,18.31307333,18.31307333,18.31307333,18.31307333,18.31307333,18.31307333,18.31307333,18.31307333,18.31307333,18.31307333,18.31307333
2016,1632,31023,113.4545,95.192875,95.192875,95.192875,95.192875,93.89552,93.89552,93.89552,93.89552,93.89552,110.31838,110.31838,110.31838,110.31838,110.31838,113.60138,113.60138,113.60138,113.60138,113.60138,85.80528,85.80528,85.80528,85.80528,85.80528,65.28898,65.28898,65.28898,65.28898,65.28898,83.68552,83.68552,83.68552,83.68552,83.68552,88.59452,88.59452,88.59452,88.59452,88.59452,91.78962,91.78962,91.78962,91.78962,91.78962,86.55768,86.55768,86.55768,86.55768,86.55768,123.55886,123.55886,123.55886,123.55886,123.55886,131.18196,131.18196,131.18196,131.18196,131.18196,114.33138,114.33138,114.33138,114.33138,114.33138,100.62248,100.62248,100.62248,100.62248,100.62248,81.16352,81.16352,81.16352,81.16352,81.16352,59.78894,59.78894,59.78894,59.78894,59.78894,50.70462,50.70462,50.70462,50.70462,50.70462,20.72573333,20.72573333,20.72573333,20.72573333,20.72573333,20.72573333,20.72573333,20.72573333,20.72573333,20.72573333,20.72573333,20.72573333,20.72573333,20.72573333,20.72573333
2016,1633,31025,332.4018,292.95625,292.95625,292.95625,292.95625,337.41008,337.41008,337.41008,337.41008,337.41008,366.0007,366.0007,366.0007,366.0007,366.0007,354.276,354.276,354.276,354.276,354.276,254.48196,254.48196,254.48196,254.48196,254.48196,238.1426,238.1426,238.1426,238.1426,238.1426,267.9171,267.9171,267.9171,267.9171,267.9171,304.2966,304.2966,304.2966,304.2966,304.2966,334.13026,334.13026,334.13026,334.13026,334.13026,328.30696,328.30696,328.30696,328.30696,328.30696,402.92398,402.92398,402.92398,402.92398,402.92398,433.14362,433.14362,433.14362,433.14362,433.14362,372.82312,372.82312,372.82312,372.82312,372.82312,316.9444,316.9444,316.9444,316.9444,316.9444,211.64002,211.64002,211.64002,211.64002,211.64002,145.38048,145.38048,145.38048,145.38048,145.38048,102.37664,102.37664,102.37664,102.37664,102.37664,37.37090667,37.37090667,37.37090667,37.37090667,37.37090667,37.37090667,37.37090667,37.37090667,37.37090667,37.37090667,37.37090667,37.37090667,37.37090667,37.37090667,37.37090667
2016,1634,31027,135.734,97.972425,97.972425,97.972425,97.972425,111.40134,111.40134,111.40134,111.40134,111.40134,127.06608,127.06608,127.06608,127.06608,127.06608,112.65458,112.65458,112.65458,112.65458,112.65458,99.65238,99.65238,99.65238,99.65238,99.65238,69.32194,69.32194,69.32194,69.32194,69.32194,77.96282,77.96282,77.96282,77.96282,77.96282,82.58832,82.58832,82.58832,82.58832,82.58832,75.09134,75.09134,75.09134,75.09134,75.09134,88.53432,88.53432,88.53432,88.53432,88.53432,116.49542,116.49542,116.49542,116.49542,116.49542,136.9754,136.9754,136.9754,136.9754,136.9754,125.14676,125.14676,125.14676,125.14676,125.14676,98.19678,98.19678,98.19678,98.19678,98.19678,77.09614,77.09614,77.09614,77.09614,77.09614,65.45426,65.45426,65.45426,65.45426,65.45426,59.59114,59.59114,59.59114,59.59114,59.59114,23.93034667,23.93034667,23.93034667,23.93034667,23.93034667,23.93034667,23.93034667,23.93034667,23.93034667,23.93034667,23.93034667,23.93034667,23.93034667,23.93034667,23.93034667
